"22144.HS"	-0.992908151440398
"22098.HS"	-1.16188293727674
"22166.HS"	-0.190322269836495
"22148.HS"	1.90635800283303
"22172.HS"	0.492110104528519
"22135.HS"	-0.387868692685014
"22125.HS"	0.0947312421831195
"22139.HS"	0.142364055348966
"22257.HS"	0.238722517934155
"22187.HS"	2.34813020073152
"22123.HS"	1.37281032288298
"22096.HS"	1.16188293727674
"22102.HS"	1.37281032288298
"22099.HS"	0.659719326022605
"22134.HS"	0.659719326022605
"22159.HS"	1.37281032288298
"22113.HS"	1.07356237627451
"22178.HS"	-0.142364055348966
"22101.HS"	-0.238722517934155
"22168.HS"	0.337355327037516
"22115.HS"	0.287688876279986
"22143.HS"	0.0947312421831195
"22154.HS"	1.37281032288298
"22349.HS"	0.238722517934155
"22083.HS"	2.34813020073152
"22150.HS"	2.34813020073152
"22121.HS"	0.047312518491311
"22088.HS"	-0.287688876279986
"22191.HS"	0.782429395128963
"22158.HS"	1.50596767621928
"22136.HS"	1.37281032288298
"22179.HS"	-0.848379932076291
"22152.HS"	-1.16188293727674
"22163.HS"	2.34813020073152
"22109.HS"	1.50596767621928
"22146.HS"	1.67293738760497
"22072.HS"	1.50596767621928
"22091.HS"	1.67293738760497
"22119.HS"	0.387868692685013
"22206.HS"	1.02138409620105
"22165.HS"	-0.387868692685014
"22129.HS"	1.90635800283303
"22262.HS"	0.142364055348966
"22374.HS"	0.719718857525236
"22351.HS"	1.50596767621928
"22335.HS"	0.782429395128963
"22075.HS"	1.67293738760497
"22354.HS"	1.50596767621928
"22390.HS"	0.238722517934155
"22061.HS"	0.782429395128963
"22324.HS"	0.848379932076291
"22367.HS"	0.337355327037516
"22347.HS"	0.287688876279986
"22054.HS"	1.90635800283303
"22358.HS"	0.439392225998688
"22176.HS"	-0.142364055348966
"22322.HS"	1.50596767621928
"22210.HS"	1.50596767621928
"22240.HS"	-0.719718857525236
"22227.HS"	0.387868692685013
"22348.HS"	-0.142364055348966
"22195.HS"	0.546233181130787
"22205.HS"	-0.190322269836495
"22208.HS"	0.782429395128963
"22332.HS"	1.50596767621928
"22092.HS"	0.602006499049553
"22222.HS"	0.546233181130787
"22338.HS"	1.37281032288298
"22149.HS"	0.337355327037516
"22219.HS"	1.44963307713671
"22100.HS"	-1.26033879727313
"22243.HS"	-0.782429395128962
"22429.HS"	-0.190322269836495
"22046.HS"	0.848379932076291
"22024.HS"	1.67293738760497
"22033.HS"	0.546233181130787
"22038.HS"	1.67293738760497
"22004.HS"	-1.16188293727674
"22069.HS"	0.918245092512505
"22036.HS"	-0.337355327037516
"22080.HS"	1.16188293727674
"22022.HS"	-1.90635800283303
"22306.HS"	-0.439392225998688
"22339.HS"	0.439392225998688
"22305.HS"	-0.659719326022605
"22251.HS"	-0.719718857525236
"22315.HS"	0.659719326022605
"22249.HS"	-1.67293738760497
"22238.HS"	-0.848379932076291
